"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Canadá","CAN","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","29.3882699562955","29.6739079626244","29.4429350984572","29.3626545830151","31.2672631073416","31.3582384419907","32.8491256012932","33.2258972465578","35.4323641059175","35.8427912884211","35.3519686177889","35.101552826566","36.4538129119623","38.950103437552","42.863012422659","40.3724173487377","39.1338637917646","40.4645939252175","43.3191958303073","47.2847352561772","47.5720941071126","46.6130214289022","41.2629370199057","41.5618708049494","47.2914962530663","47.0423420167645","46.5832888740585","44.2275899329634","45.2969407800436","42.7610908993073","42.2395214409298","41.2802499953522","44.5142606411282","49.2424458641325","55.4274742085884","59.702668868588","59.9464108314479","63.6151628498728","66.5375378616124","67.8360972086439","70.2444002764919","66.1545868891412","63.3145418982859","58.0199690158576","58.3165444316655","58.3983700251512","56.8016852353594","55.351100714825","56.5143865745712","47.1137063223946","48.9711827808241","51.1404730659491","51.0912840067337","50.7104049245822","52.7728276224022","54.0530002198096","52.611520995468","52.4033139524404","53.6288235665143","",
"Europa Central y del Báltico","CEB","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","101.112791283781","108.203321590337","118.808809843863","147.491497454267","145.382669895709","157.034909941004","144.893939658027","76.3892021031598","83.6733384844867","78.517848136099","","","","63.6086112001737","65.2116167845599","55.2482774405798","58.3108271994821","63.7709545038519","63.8428500620093","64.8986124963438","73.975099126352","73.8369647104095","74.148322395779","79.5651069046561","87.1611030256226","86.5523649676583","94.0589319671685","95.4476333074247","94.6679674950274","82.8170462820225","95.0951910337857","104.979036505794","107.311691399631","107.821732594305","109.704066871626","110.23815530424","110.672218421422","114.212157555098","114.511257105455","",
"Suiza","CHE","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","42.6872636630895","43.6864147643975","43.4428239913098","42.7675469978842","42.6433885292301","42.901614829254","43.3008166281505","42.4746020414981","44.3917011859497","47.6251108357009","47.1161104895096","44.3227052002292","42.792572357421","43.9655508909825","47.5732749846909","41.3024627702014","44.5307932635245","50.0636324683005","47.6891280989105","50.0661315556072","55.4356131595121","52.9643924400484","48.9618390759117","49.215586844009","52.0984669646613","53.9399620662646","50.8187429784238","49.7074153766313","51.1552522429305","54.295181952685","51.7172793059606","49.0215401053167","48.3421835074217","46.9118928819249","47.2778336509751","47.2226542349036","47.8567416597834","53.0889780556725","53.8731683483107","55.2431638067815","59.9220072826681","59.6652509261662","59.3490759236081","58.1050031981821","60.5440800949927","63.0072668107683","67.1250336023869","69.4412838316368","69.3287109259848","60.5444484761877","63.7034219006323","63.3293283512778","91.0756592565916","98.6720174980634","82.7636415256897","79.8621846476583","85.3432783728545","83.7347207307383","83.6850417811745","",
"Islas del Canal","CHI","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","27.0802919708029","26.4006941842349","22.3400862720086","20.9061538631176","21.9813363954824","22.4836791097791","24.1635337323671","23.7552177547648","23.8590658990676","25.1041738961454","25.3333501410393","19.3492998519424","16.3744720339196","14.9736332435569","28.5557346232087","40.3688304565928","38.1650408889347","33.8683384398273","36.8106591774065","39.9106628838809","36.1680095519404","31.9270905161793","30.3839234316962","33.9753087506524","36.8199255038763","38.8411258795181","40.3736186020172","43.2254494561048","47.4035755371299","51.231885522397","49.2633184290304","45.2308531717699","43.9253679369837","41.2432422582962","41.0886634360609","43.4625954494906","45.9074787061466","45.5455264337061","44.3811479713069","44.0964836507072","48.4414955711588","50.2973207183636","50.577305262692","54.1831376921538","57.770157288116","60.1814444056343","62.7219063760266","66.3203006253319","70.8628732911427","57.0040523852261","59.6309418095245","61.8956459942552","59.0980192020233","56.0818173358428","56.7728850173752","51.0099485829446","47.7410982435236","48.3505710490879","50.1862425384789","",
"China","CHN","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","8.73963281409428","7.36961795017447","6.96048425400103","6.86495698149484","6.63223892781822","6.82744878892734","6.72964123471171","6.25260428045926","6.22189920302735","5.45254449087759","4.95232477957626","4.9217964101103","5.75612537219872","8.00033001959219","10.3334578632811","9.55445862806383","8.83653356086462","8.38468012307692","14.1005041107918","16.3983074525026","19.9006837049257","22.475015596493","20.2867330873511","18.9070245856056","20.6000072102636","22.4893998064982","24.5532871678826","30.2788215834495","32.9062926537949","32.1133581934154","31.9893221071876","35.3965687227091","38.7722904244556","44.0047749570726","41.9299407905592","38.2363084395738","33.5608800734723","33.814544855172","31.4806056976612","32.9644333481363","39.1545156801014","38.0508159628703","42.2131851098974","51.2554458985276","59.0460412944293","62.2015404845654","63.9663775202823","61.3059738837427","55.7920940933692","43.2705558397751","48.8569183008415","48.2270382671893","45.3236571423001","43.4568304086999","41.2081044834352","35.8859679670154","33.0900967684006","33.8217226695005","33.9719165834209","",
"Côte d'Ivoire","CIV","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","52.7275946665613","58.5527785454181","54.0846841977615","52.5591686074476","57.6507629111282","55.7747310150356","55.1702300531326","54.3898373807132","57.1303140878365","57.6629186485232","58.8807980406453","54.0991547533967","54.4500742630989","62.4695716263995","71.0714020125166","59.273120620092","62.8049392720659","62.4574240658465","58.8315341080237","54.7417162032184","59.9570614169475","58.2857803320015","59.8643357862724","57.4567631545874","61.4180341190262","70.8834629259478","59.0611652543298","54.3139211585506","47.2737144537588","50.4027164020616","47.8795087815282","45.6415645551793","46.8664345300223","41.9527513072328","56.0409912107927","61.2446369880281","60.5309975221111","61.6952052308613","60.2361218129124","61.074735212038","59.4381510552843","58.0206808808448","63.7729935878225","59.2358752656471","70.2772108408249","79.3799029401043","80.3162188506805","75.4634054278198","75.4347702644902","75.3249083447464","77.3935425810381","76.2559777132721","81.72275547463","78.4667770615869","68.3221893667849","64.1753241184747","54.6222409139724","56.3888730460694","51.6915276122602","",
"Camerún","CMR","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","29.2529513167897","29.5013339600005","29.311940046249","36.3448237256739","30.8032676302364","34.1464673464114","30.7054481395278","31.9030814243784","35.7998460175341","37.2260593248724","40.3447489505595","37.1153413696164","36.6189952332218","39.0623357479993","40.5675557018281","37.9980747880638","36.5339259297103","42.7463579712307","42.1322774294972","41.4182727454152","44.2976981807895","33.1572201842116","31.066865224287","29.8028080397956","25.6092816438887","22.9866053157422","23.4061095349297","20.5568451388535","17.6174616173982","26.4181810933441","30.5068931457248","24.1829702574467","26.3506322579049","19.2603269049028","24.2354885334975","29.55219657697","28.4874881348297","29.7133959981486","29.8317677802885","26.0662732106436","32.9434798749505","34.7207231760547","31.6770992281086","30.5591252526614","28.0134164653531","31.1857653874323","34.7488318949994","39.7357240784037","41.3748221197588","30.7249706901935","34.4670385340866","38.5758508507355","37.0699487105249","34.5120200634743","36.3392342627636","32.6786407770973","26.0901269382561","23.8755318113908","24.9979280697918","",
"Congo, República Democrática del","COD","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","21.2835364535062","16.1982832781697","11.2967701970869","9.49593371975308","14.0549587692816","9.96562276037634","11.6487885440422","15.4843435963139","17.213242362333","16.1353302095494","19.6814681078824","15.9077127897401","15.3230321598032","16.0605024313567","18.0265414007872","11.379905706378","12.1054042107923","9.65618101150803","7.33122187090579","11.3681444090797","26.314825144839","24.7172135457431","21.2281761722424","26.3384726399845","39.5025066871077","43.0852208311221","38.6270311774933","46.8177413897195","45.9300555300307","48.1275331731586","43.4770305183357","30.6791269748334","26.5091629155508","16.4202999963299","33.0390671603674","43.1297270651278","45.6730586580948","36.4317532603969","40.6075607355957","29.2278534276582","7.80593244656727","22.4517013143046","25.3550668185716","32.1452133533907","38.5336864801528","42.5676503532146","38.7284650752359","38.8359449688127","43.9648938578429","39.6817452976979","45.4424891902275","46.8270798872576","42.3118140229887","38.2499921163726","41.777780438851","31.9112141198574","27.4674968143037","33.6671416169738","29.6437235476294","",
"Congo, República del","COG","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","66.8023652621801","65.2708208629024","66.6581633016393","61.5443816358129","61.3914121734236","57.4834171838191","52.1273435500443","55.6029612136091","53.7318869086736","46.785384519162","32.7319504373842","37.873141323184","39.9348124675038","40.0388681478017","60.8167932427656","45.3655044517869","52.0840511630451","62.0733250633697","64.5218722908109","65.6517388370623","87.4078293904877","63.0545386479097","81.4573246127099","61.4130448448054","82.1031773692424","77.9777598031568","74.2996602164828","65.3681912537011","67.840694453402","73.8619498713077","57.2399199872636","59.5628331858983","55.7066462132921","85.9315138929088","89.8627257828087","87.0508760462034","113.984438747403","111.679458847828","104.899698374054","101.150869875112","91.7416789618321","97.9508067421764","97.8478849826595","100.347015080224","94.6945878980373","99.375666891955","104.65304010043","97.2638854917542","95.9186041070485","93.8131523683442","111.59338293292","116.861632165924","115.222112246479","108.456348306518","111.077897287953","122.352518028631","104.32889006131","112.890725682132","119.889740920581","",
"Colombia","COL","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","24.3602762209917","21.8040169619671","20.2601370792299","19.7263673019265","18.9842690609985","17.2199444517921","21.7738964317391","17.2870478320553","20.1670649420197","20.0304636259487","21.8105221137624","20.6511678406015","19.2242075479659","21.6271026073367","25.109074954092","22.5977763954304","23.0487384222293","21.9968602668328","25.70978969463","24.2480324978529","25.9365544888641","22.3065795428927","21.8230120394122","20.5629652500854","20.8087597728975","22.046510320521","25.6535813019413","24.6444459367699","25.6014974468407","27.1142596212873","25.7294052772737","24.5508105017727","23.0729785834409","25.5061173375537","24.9218207165572","25.9212033473731","24.9804165314411","25.2204425428142","25.9285151247349","25.7976458625129","24.6099132204804","25.5814605721471","25.1339781792168","28.4959923158127","28.1598661670382","29.2007987318119","31.3624013245508","30.5716590035996","31.9782756070053","28.2807135108847","28.0314495733104","33.2326678730583","32.1589923698222","30.9587162804029","31.1944947085016","30.692198250809","27.1043922284326","26.927429924755","28.1120169433612","",
"Comoras","COM","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","17.9060963043915","24.4461461183791","28.8029396685741","27.6586255820323","27.0713347541634","26.4326929996266","20.4156411927146","18.9615094934837","20.7573616997231","17.8635873426785","16.2933871932974","19.3346614511505","19.895555812532","17.8854756000561","20.0508037017531","18.5714168683422","15.906929911155","16.7377522800639","16.2115378273906","16.7339952890016","16.2734260967199","17.9808122511014","16.9826149812971","17.7766723564555","16.5989510559264","16.983258869349","17.9131601737929","19.1285997472228","20.5051182873635","24.9525501672241","28.001534959504","29.6550955762785","28.8413871778788","27.332042894768","26.4794980655982","23.9219438024401","24.6999615691345","27.1683896363516","29.9671876616737","",
"Cabo Verde","CPV","Comercio de mercaderías (% del PIB)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","51.319229139172","53.0587225706552","54.0422314146266","64.9930994743512","65.142106542135","65.3461159492293","58.2215036373044","45.9079888933295","41.239743839295","44.4945453676429","46.2704837774115","47.8383538507172","51.7973708215662","32.2174546262049","52.6340834895471","53.3717617097631","49.2052388472878","50.7532828819497","45.6016831237619","43.3816262561486","44.693584690456","43.3373770726107","46.2176669002177","44.719431810607","48.2517665132267","46.9146861130933","50.8172706306144","50.7948172457549","47.8949218183729","43.4625851421329","47.2267568280797","54.4504815986588","47.1922936574064","42.9080169790875","45.5938855776451","42.0215355291369","43.6558152482162","47.4068290633586","45.123105928582","",
